batter,yearID,velocity_bin,statcast_age_bat_velocity_sum,statcast_age_bat_velocity_count,velocity_pitch_count,release_speed_sum,release_speed_count,velocity_batted_ball_count,velocity_launch_speed_sum,velocity_launch_angle_sum,velocity_launch_angle_count,velocity_hard_hit_sum,velocity_xwoba_sum,velocity_xwoba_count,velocity_xslg_sum,velocity_xslg_count,velocity_bin_label,statcast_age_bat_velocity,avg_pitch_speed_in_bin,velocity_avg_launch_speed,velocity_avg_launch_angle,velocity_hard_hit_rate,velocity_avg_estimated_woba,velocity_avg_estimated_slg
429711,2017,v_ge95,306,9,9,871.9,9,3,241.29999999999998,-2.0,3,2,1.3439999999999999,4,1.949,2,95mph 이상,34.0,96.87777777777778,80.43333333333332,-0.6666666666666666,0.6666666666666666,0.33599999999999997,0.9745
429713,2015,v_lt85,1155,35,35,2810.7,35,12,1036.1,226.0,12,3,4.006,12,6.109,11,85mph 미만,33.0,80.30571428571427,86.34166666666665,18.833333333333332,0.25,0.33383333333333337,0.5553636363636364
429713,2015,v_85_90,2046,62,62,5429.9,62,13,1137.9,145.0,13,5,3.317,14,4.335,11,85~90mph,33.0,87.57903225806452,87.53076923076924,11.153846153846153,0.38461538461538464,0.23692857142857143,0.3940909090909091
429713,2015,v_90_95,2046,62,62,5739.400000000001,62,21,1776.5,335.0,21,4,5.353686,21,5.173,18,90~95mph,33.0,92.57096774193549,84.5952380952381,15.952380952380953,0.19047619047619047,0.25493742857142854,0.2873888888888889
429713,2015,v_ge95,2013,61,61,5909.9,61,13,1227.5,254.0,13,7,8.443686,18,10.836,12,95mph 이상,33.0,96.88360655737705,94.42307692307692,19.53846153846154,0.5384615384615384,0.46909366666666663,0.903
429717,2015,v_lt85,560,16,16,1259.4,16,5,380.90000000000003,-99.0,5,1,0.41600000000000004,4,0.497,4,85mph 미만,35.0,78.7125,76.18,-19.8,0.2,0.10400000000000001,0.12425
429717,2015,v_85_90,490,14,14,1245.9,14,4,340.20000000000005,55.0,4,1,1.384,4,1.803,3,85~90mph,35.0,88.99285714285715,85.05000000000001,13.75,0.25,0.346,0.601
429717,2015,v_90_95,910,26,26,2388.4,26,5,333.0,-73.0,5,0,1.800843,6,1.189,3,90~95mph,35.0,91.86153846153846,66.6,-14.6,0.0,0.3001405,0.39633333333333337
429719,2016,v_lt85,330,10,10,779.9,10,0,0.0,0.0,0,0,0.690612,3,0.0,0,85mph 미만,33.0,77.99,,,,0.230204,
429719,2016,v_85_90,33,1,1,89.7,1,1,72.3,83.0,1,0,0.0,0,0.0,0,85~90mph,33.0,89.7,72.3,83.0,0.0,,
429719,2016,v_90_95,726,22,22,2036.3000000000002,22,9,692.9,266.0,9,1,0.895612,3,0.248,1,90~95mph,33.0,92.55909090909091,76.98888888888888,29.555555555555557,0.1111111111111111,0.2985373333333333,0.248
429719,2017,v_lt85,204,6,6,485.0,6,3,210.6,78.0,3,0,0.246,1,0.273,1,85mph 미만,34.0,80.83333333333333,70.2,26.0,0.0,0.246,0.273
429719,2017,v_85_90,34,1,1,85.1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,85~90mph,34.0,85.1,,,,,
429719,2017,v_90_95,272,8,8,737.4,8,3,233.20000000000002,1.0,3,1,0.63,3,0.716,1,90~95mph,34.0,92.175,77.73333333333333,0.3333333333333333,0.3333333333333333,0.21,0.716
429719,2019,v_85_90,108,3,3,260.5,3,1,66.9,-14.0,1,0,0.0,1,0.0,0,85~90mph,36.0,86.83333333333333,66.9,-14.0,0.0,0.0,
429719,2019,v_ge95,72,2,2,193.2,2,1,66.6,25.0,1,0,0.0,0,0.0,0,95mph 이상,36.0,96.6,66.6,25.0,0.0,,
429722,2017,v_lt85,140,4,4,334.3,4,0,0.0,0.0,0,0,0.0,1,0.0,0,85mph 미만,35.0,83.575,,,,0.0,
429722,2017,v_85_90,70,2,2,174.1,2,2,146.5,27.0,2,0,0.215,1,0.266,1,85~90mph,35.0,87.05,73.25,13.5,0.0,0.215,0.266
429722,2017,v_90_95,35,1,1,94.3,1,1,93.2,-16.0,1,0,0.118,1,0.153,1,90~95mph,35.0,94.3,93.2,-16.0,0.0,0.118,0.153
429722,2017,v_ge95,35,1,1,95.1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,95mph 이상,35.0,95.1,,,,,
429780,2015,v_90_95,34,1,1,94.5,1,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,34.0,94.5,,,,,
429780,2015,v_ge95,136,4,4,385.1,4,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,34.0,96.275,,,,0.0,
430001,2015,v_lt85,693,21,21,1707.5,21,3,206.9,2.0,3,0,0.11199999999999999,5,0.133,2,85mph 미만,33.0,81.30952380952381,68.96666666666667,0.6666666666666666,0.0,0.022399999999999996,0.0665
430001,2015,v_85_90,627,19,19,1668.0,19,2,179.6,-47.0,2,1,0.474,3,0.568,1,85~90mph,33.0,87.78947368421052,89.8,-23.5,0.5,0.158,0.568
430001,2015,v_90_95,1485,45,45,4169.2,45,8,727.7,199.0,8,4,2.5899729999999996,12,1.633,6,90~95mph,33.0,92.64888888888889,90.9625,24.875,0.5,0.2158310833333333,0.27216666666666667
430001,2015,v_ge95,99,3,3,285.7,3,0,0.0,0.0,0,0,0.686843,1,0.0,0,95mph 이상,33.0,95.23333333333333,,,,0.686843,
430001,2016,v_lt85,1870,55,55,4454.5,55,12,1112.6,130.0,12,6,6.16,11,11.566,9,85mph 미만,34.0,80.99090909090908,92.71666666666665,10.833333333333334,0.5,0.56,1.285111111111111
430001,2016,v_85_90,1530,45,45,3944.2,45,9,750.4000000000001,107.0,9,3,1.797,8,2.489,5,85~90mph,34.0,87.64888888888889,83.3777777777778,11.88888888888889,0.3333333333333333,0.224625,0.49779999999999996
430001,2016,v_90_95,2176,64,64,5955.299999999999,64,16,1341.0,303.0,16,4,5.216133,16,3.941,11,90~95mph,34.0,93.05156249999999,83.8125,18.9375,0.25,0.3260083125,0.35827272727272724
430001,2016,v_ge95,952,28,28,2713.7,28,4,382.0,140.0,4,2,5.278836,8,6.2010000000000005,3,95mph 이상,34.0,96.91785714285713,95.5,35.0,0.5,0.6598545,2.067
430001,2017,v_lt85,1050,30,30,2453.6,30,4,326.5,59.0,4,1,1.285,5,2.04,3,85mph 미만,35.0,81.78666666666666,81.625,14.75,0.25,0.257,0.68
430001,2017,v_85_90,420,12,12,1066.1,12,1,104.7,43.0,1,1,0.664,1,1.304,1,85~90mph,35.0,88.84166666666665,104.7,43.0,1.0,0.664,1.304
430001,2017,v_90_95,2135,61,61,5613.3,61,11,875.6,240.0,11,2,3.257982,15,1.6709999999999998,5,90~95mph,35.0,92.02131147540985,79.60000000000001,21.818181818181817,0.18181818181818182,0.2171988,0.33419999999999994
430001,2017,v_ge95,210,6,6,575.2,6,3,229.4,31.0,3,0,0.20700000000000002,3,0.261,2,95mph 이상,35.0,95.86666666666667,76.46666666666667,10.333333333333334,0.0,0.069,0.1305
430203,2015,v_lt85,2592,72,72,5662.5,72,23,1993.3000000000002,255.0,23,7,6.966843,19,8.059,17,85mph 미만,36.0,78.64583333333333,86.66521739130435,11.08695652173913,0.30434782608695654,0.3666759473684211,0.4740588235294117
430203,2015,v_85_90,2376,66,66,5785.6,66,14,1222.8,172.0,14,3,3.917,16,5.026,12,85~90mph,36.0,87.66060606060607,87.34285714285714,12.285714285714286,0.21428571428571427,0.2448125,0.41883333333333334
430203,2015,v_90_95,3636,101,101,9311.1,101,15,1360.1,302.0,15,4,5.901659,21,4.9670000000000005,13,90~95mph,36.0,92.1891089108911,90.67333333333333,20.133333333333333,0.26666666666666666,0.28103138095238095,0.3820769230769231
430203,2015,v_ge95,1152,32,32,3090.8,32,9,791.4,25.0,9,4,2.46,10,2.87,8,95mph 이상,36.0,96.5875,87.93333333333334,2.7777777777777777,0.4444444444444444,0.246,0.35875
430321,2015,v_lt85,1470,49,49,3974.1000000000004,49,17,1461.0,158.0,17,5,6.475,19,10.115,17,85mph 미만,30.0,81.10408163265306,85.94117647058823,9.294117647058824,0.29411764705882354,0.34078947368421053,0.595
430321,2015,v_85_90,1620,54,54,4745.8,54,11,896.0,87.0,11,2,3.509,15,4.205,9,85~90mph,30.0,87.8851851851852,81.45454545454545,7.909090909090909,0.18181818181818182,0.23393333333333333,0.4672222222222222
430321,2015,v_90_95,1380,46,46,4256.0,46,8,734.0,79.0,8,5,1.461843,9,0.9390000000000001,4,90~95mph,30.0,92.52173913043478,91.75,9.875,0.625,0.162427,0.23475000000000001
430321,2015,v_ge95,1380,46,46,4442.299999999999,46,9,818.4000000000001,146.0,9,4,2.888,10,3.804,7,95mph 이상,30.0,96.57173913043476,90.93333333333334,16.22222222222222,0.4444444444444444,0.2888,0.5434285714285714
430404,2015,v_lt85,2065,59,59,4785.900000000001,59,4,347.70000000000005,-4.0,4,0,2.322686,13,0.699,3,85mph 미만,35.0,81.11694915254238,86.92500000000001,-1.0,0.0,0.17866815384615384,0.23299999999999998
430404,2015,v_85_90,2170,62,62,5402.5,62,8,755.6999999999999,75.0,8,4,5.4073720000000005,19,3.56,8,85~90mph,35.0,87.13709677419355,94.46249999999999,9.375,0.5,0.2845985263157895,0.445
430404,2015,v_90_95,3220,92,92,8535.5,92,12,1068.3,165.0,12,7,4.111843,15,4.397,11,90~95mph,35.0,92.77717391304348,89.02499999999999,13.75,0.5833333333333334,0.2741228666666667,0.39972727272727276
430404,2015,v_ge95,1260,36,36,3506.3,36,5,441.9,25.0,5,2,1.736843,9,1.387,5,95mph 이상,35.0,97.39722222222223,88.38,5.0,0.4,0.19298255555555555,0.2774
430580,2016,v_lt85,140,4,4,313.9,4,0,0.0,0.0,0,0,0.0,2,0.0,0,85mph 미만,35.0,78.475,,,,0.0,
430580,2016,v_85_90,175,5,5,446.1,5,2,143.0,5.0,2,0,0.044,1,0.049,1,85~90mph,35.0,89.22,71.5,2.5,0.0,0.044,0.049
430580,2016,v_90_95,490,14,14,1278.8999999999999,14,3,230.8,23.0,3,0,0.779612,3,0.125,1,90~95mph,35.0,91.35,76.93333333333334,7.666666666666667,0.0,0.25987066666666664,0.125
430599,2015,v_90_95,105,3,3,277.2,3,1,74.5,-11.0,1,0,0.054,1,0.06,1,90~95mph,35.0,92.39999999999999,74.5,-11.0,0.0,0.054,0.06
430599,2017,v_85_90,37,1,1,87.9,1,0,0.0,0.0,0,0,0.692994,1,0.0,0,85~90mph,37.0,87.9,,,,0.692994,
430599,2017,v_90_95,148,4,4,368.3,4,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,37.0,92.075,,,,,
430603,2016,v_lt85,216,6,6,485.5,6,4,328.6,13.0,4,1,0.7739999999999999,3,0.977,3,85mph 미만,36.0,80.91666666666667,82.15,3.25,0.25,0.25799999999999995,0.32566666666666666
430603,2016,v_85_90,216,6,6,532.2,6,2,183.0,-3.0,2,0,0.169,1,0.198,1,85~90mph,36.0,88.7,91.5,-1.5,0.0,0.169,0.198
430603,2016,v_90_95,324,9,9,845.1,9,1,62.4,7.0,1,0,0.148,1,0.184,1,90~95mph,36.0,93.9,62.4,7.0,0.0,0.148,0.184
430603,2016,v_ge95,288,8,8,764.8,8,4,339.8,74.0,4,1,1.007,2,1.3880000000000001,2,95mph 이상,36.0,95.6,84.95,18.5,0.25,0.5035,0.6940000000000001
430605,2015,v_lt85,1632,48,48,3885.6,48,8,710.5,153.0,8,3,4.267973,13,4.676,7,85mph 미만,34.0,80.95,88.8125,19.125,0.375,0.32830561538461533,0.668
430605,2015,v_85_90,2142,63,63,5537.1,63,13,1229.7,101.0,13,8,6.232,10,9.384,8,85~90mph,34.0,87.89047619047619,94.5923076923077,7.769230769230769,0.6153846153846154,0.6232,1.173
430605,2015,v_90_95,2176,64,64,5888.2,64,16,1430.8,-38.0,16,5,5.549842999999999,17,7.177,14,90~95mph,34.0,92.003125,89.425,-2.375,0.3125,0.3264613529411764,0.5126428571428571
430605,2015,v_ge95,476,14,14,1344.6,14,2,199.8,70.0,2,2,2.054843,4,2.572,2,95mph 이상,34.0,96.04285714285713,99.9,35.0,1.0,0.51371075,1.286
430605,2016,v_lt85,2170,62,62,5081.9,62,11,895.2,-71.0,11,2,2.010612,14,1.7550000000000001,6,85mph 미만,35.0,81.96612903225805,81.38181818181819,-6.454545454545454,0.18181818181818182,0.14361514285714286,0.29250000000000004
430605,2016,v_85_90,1995,57,57,4978.9,57,16,1353.0,328.0,16,7,3.194,12,4.922,9,85~90mph,35.0,87.34912280701754,84.5625,20.5,0.4375,0.26616666666666666,0.5468888888888889
430605,2016,v_90_95,2170,62,62,5708.2,62,23,2070.0,477.0,23,9,6.152,21,9.435,16,90~95mph,35.0,92.06774193548387,90.0,20.73913043478261,0.391304347826087,0.29295238095238096,0.5896875
430605,2016,v_ge95,735,21,21,2031.3000000000002,21,2,198.9,12.0,2,2,1.3940000000000001,6,1.7480000000000002,2,95mph 이상,35.0,96.72857142857144,99.45,6.0,1.0,0.23233333333333336,0.8740000000000001
430605,2017,v_lt85,1188,33,33,2522.6,33,4,306.1,34.0,4,0,1.082994,4,0.444,1,85mph 미만,36.0,76.44242424242424,76.525,8.5,0.0,0.2707485,0.444
430605,2017,v_85_90,720,20,20,1762.9,20,8,628.4000000000001,-19.0,8,2,3.032,9,3.7669999999999995,7,85~90mph,36.0,88.14500000000001,78.55000000000001,-2.375,0.25,0.3368888888888889,0.538142857142857
430605,2017,v_90_95,468,13,13,1198.4,13,3,262.1,103.0,3,1,1.904988,5,0.6020000000000001,2,90~95mph,36.0,92.1846153846154,87.36666666666667,34.333333333333336,0.3333333333333333,0.3809976,0.30100000000000005
430605,2017,v_ge95,216,6,6,580.7,6,1,78.2,45.0,1,0,0.0,2,0.0,0,95mph 이상,36.0,96.78333333333335,78.2,45.0,0.0,0.0,
430611,2015,v_lt85,462,14,14,1140.3,14,2,159.3,43.0,2,0,0.683,3,0.643,1,85mph 미만,33.0,81.45,79.65,21.5,0.0,0.22766666666666668,0.643
430611,2015,v_85_90,66,2,2,176.10000000000002,2,0,0.0,0.0,0,0,0.0,0,0.0,0,85~90mph,33.0,88.05000000000001,,,,,
430611,2015,v_90_95,660,20,20,1851.2,20,6,549.1,-53.0,6,2,1.6199999999999999,8,1.9309999999999998,5,90~95mph,33.0,92.56,91.51666666666667,-8.833333333333334,0.3333333333333333,0.20249999999999999,0.3862
430611,2015,v_ge95,198,6,6,587.1,6,1,72.6,-15.0,1,0,0.052,1,0.067,1,95mph 이상,33.0,97.85000000000001,72.6,-15.0,0.0,0.052,0.067
430637,2015,v_lt85,2970,90,90,7236.6,90,13,1074.1,196.0,13,4,6.589686,18,8.017,12,85mph 미만,33.0,80.40666666666667,82.62307692307692,15.076923076923077,0.3076923076923077,0.3660936666666667,0.6680833333333333
430637,2015,v_85_90,2640,80,80,7001.6,80,25,2126.1,281.0,25,8,8.315,24,13.083,20,85~90mph,33.0,87.52000000000001,85.044,11.24,0.32,0.3464583333333333,0.65415
430637,2015,v_90_95,3927,119,119,11025.9,119,25,2315.9,534.0,25,13,14.905372,31,18.234,24,90~95mph,33.0,92.6546218487395,92.63600000000001,21.36,0.52,0.4808184516129032,0.75975
430637,2015,v_ge95,693,21,21,2022.0,21,4,309.0,-24.0,4,0,0.496,6,0.563,4,95mph 이상,33.0,96.28571428571429,77.25,-6.0,0.0,0.08266666666666667,0.14075
430637,2016,v_lt85,1904,56,56,4537.3,56,13,1095.7,91.0,13,3,2.8899999999999997,13,4.521,10,85mph 미만,34.0,81.02321428571429,84.28461538461539,7.0,0.23076923076923078,0.2223076923076923,0.4521
430637,2016,v_85_90,1836,54,54,4716.7,54,14,1173.3,109.0,14,3,4.880224,16,4.332,12,85~90mph,34.0,87.34629629629629,83.80714285714285,7.785714285714286,0.21428571428571427,0.305014,0.361
430637,2016,v_90_95,3672,108,108,9973.8,108,32,2659.4,606.0,32,9,8.874521,29,10.463,22,90~95mph,34.0,92.35,83.10625,18.9375,0.28125,0.30601796551724136,0.47559090909090906
430637,2016,v_ge95,1224,36,36,3480.4,36,10,783.0,140.0,10,2,1.3756119999999998,11,0.791,6,95mph 이상,34.0,96.67777777777778,78.3,14.0,0.2,0.12505563636363634,0.13183333333333333
430652,2015,v_lt85,1056,32,32,2595.5,32,9,698.8,137.0,9,1,2.564,9,3.629,7,85mph 미만,33.0,81.109375,77.64444444444445,15.222222222222221,0.1111111111111111,0.2848888888888889,0.5184285714285715
430652,2015,v_85_90,1254,38,38,3331.1,38,5,405.1,78.0,5,1,2.824686,6,1.865,4,85~90mph,33.0,87.66052631578947,81.02000000000001,15.6,0.2,0.47078099999999995,0.46625
430652,2015,v_90_95,3069,93,93,8638.0,93,18,1478.5,257.0,18,2,5.083659,21,2.703,16,90~95mph,33.0,92.88172043010752,82.13888888888889,14.277777777777779,0.1111111111111111,0.242079,0.1689375
430652,2015,v_ge95,627,19,19,1823.1,19,3,270.7,-29.0,3,1,0.274,3,0.304,2,95mph 이상,33.0,95.95263157894736,90.23333333333333,-9.666666666666666,0.3333333333333333,0.09133333333333334,0.152
430661,2015,v_lt85,33,1,1,77.5,1,0,0.0,0.0,0,0,0.0,1,0.0,0,85mph 미만,33.0,77.5,,,,0.0,
430661,2015,v_85_90,66,2,2,175.2,2,0,0.0,0.0,0,0,0.0,1,0.0,0,85~90mph,33.0,87.6,,,,0.0,
430661,2015,v_90_95,165,5,5,468.5,5,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,33.0,93.7,,,,,
430661,2016,v_85_90,136,4,4,350.0,4,0,0.0,0.0,0,0,0.0,1,0.0,0,85~90mph,34.0,87.5,,,,0.0,
430661,2016,v_90_95,34,1,1,91.2,1,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,34.0,91.2,,,,,
430661,2017,v_lt85,35,1,1,78.2,1,0,0.0,0.0,0,0,0.0,0,0.0,0,85mph 미만,35.0,78.2,,,,,
430661,2017,v_85_90,210,6,6,536.4000000000001,6,0,0.0,0.0,0,0,0.0,1,0.0,0,85~90mph,35.0,89.40000000000002,,,,0.0,
430661,2017,v_90_95,35,1,1,92.2,1,0,0.0,0.0,0,0,0.0,1,0.0,0,90~95mph,35.0,92.2,,,,0.0,
430681,2015,v_lt85,216,6,6,486.40000000000003,6,2,126.7,33.0,2,0,0.038,1,0.044,1,85mph 미만,36.0,81.06666666666668,63.35,16.5,0.0,0.038,0.044
430681,2015,v_85_90,288,8,8,701.6,8,1,72.8,-8.0,1,0,0.0,1,0.0,0,85~90mph,36.0,87.7,72.8,-8.0,0.0,0.0,
430681,2015,v_90_95,1044,29,29,2654.0,29,5,382.70000000000005,-7.0,5,1,1.982843,5,1.5259999999999998,3,90~95mph,36.0,91.51724137931035,76.54,-1.4,0.2,0.3965686,0.5086666666666666
430681,2015,v_ge95,648,18,18,1740.8,18,3,255.89999999999998,104.0,3,1,0.554,3,0.99,3,95mph 이상,36.0,96.71111111111111,85.3,34.666666666666664,0.3333333333333333,0.18466666666666667,0.33
430832,2015,v_lt85,5915,169,169,13598.199999999999,169,22,1804.7,-59.0,22,6,11.237058,33,11.137,15,85mph 미만,35.0,80.46272189349112,82.03181818181818,-2.6818181818181817,0.2727272727272727,0.3405169090909091,0.7424666666666667
430832,2015,v_85_90,5845,167,167,14614.6,167,37,3287.2,606.0,37,18,15.669372,44,19.761,29,85~90mph,35.0,87.5125748502994,88.84324324324324,16.37837837837838,0.4864864864864865,0.3561220909090909,0.6814137931034483
430832,2015,v_90_95,6265,179,179,16577.8,179,37,3358.5,343.0,37,17,18.374188,44,21.359,28,90~95mph,35.0,92.61340782122905,90.77027027027027,9.27027027027027,0.4594594594594595,0.41759518181818184,0.7628214285714287
430832,2015,v_ge95,3955,113,113,10947.1,113,19,1719.1,342.0,19,7,9.545215,24,9.24,16,95mph 이상,35.0,96.87699115044248,90.47894736842105,18.0,0.3684210526315789,0.3977172916666667,0.5775
430832,2016,v_lt85,7128,198,198,15802.900000000001,198,32,2845.8,824.0,32,12,14.007581,39,13.566,22,85mph 미만,36.0,79.81262626262627,88.93125,25.75,0.375,0.3591687435897436,0.6166363636363636
430832,2016,v_85_90,5652,157,157,13762.0,157,30,2506.2000000000003,781.0,30,7,13.102284000000001,35,13.094,19,85~90mph,36.0,87.65605095541402,83.54,26.033333333333335,0.23333333333333334,0.37435097142857143,0.6891578947368421
430832,2016,v_90_95,7020,195,195,18074.2,195,48,4304.2,1320.0,48,20,17.794283999999998,50,17.782999999999998,35,90~95mph,36.0,92.68820512820513,89.67083333333333,27.5,0.4166666666666667,0.3558856799999999,0.5080857142857143
430832,2016,v_ge95,2592,72,72,6953.8,72,19,1660.8,338.0,19,8,8.693672000000001,20,7.1240000000000006,12,95mph 이상,36.0,96.58055555555556,87.41052631578947,17.789473684210527,0.42105263157894735,0.43468360000000006,0.5936666666666667
430832,2017,v_lt85,7733,209,209,16892.5,209,34,2617.9,231.0,34,5,11.698952,44,8.571,25,85mph 미만,37.0,80.82535885167464,76.99705882352941,6.794117647058823,0.14705882352941177,0.26588527272727275,0.34284
430832,2017,v_85_90,6142,166,166,14498.9,166,31,2433.6000000000004,427.0,31,4,6.8596070000000005,40,7.346,22,85~90mph,37.0,87.34277108433734,78.50322580645162,13.774193548387096,0.12903225806451613,0.17149017500000002,0.33390909090909093
430832,2017,v_90_95,7659,207,207,19168.2,207,62,5183.0,1482.0,62,16,13.319982,45,15.506,31,90~95mph,37.0,92.60000000000001,83.59677419354838,23.903225806451612,0.25806451612903225,0.2959996,0.5001935483870967
430832,2017,v_ge95,3811,103,103,9942.2,103,18,1529.9,337.0,18,5,6.02797,26,3.136,10,95mph 이상,37.0,96.52621359223302,84.99444444444445,18.72222222222222,0.2777777777777778,0.231845,0.3136
430832,2018,v_lt85,5320,140,140,11201.0,140,22,1847.1,502.0,22,6,7.964295,27,7.017,12,85mph 미만,38.0,80.00714285714285,83.9590909090909,22.818181818181817,0.2727272727272727,0.29497388888888887,0.58475
430832,2018,v_85_90,3154,83,83,7262.400000000001,83,15,1311.0,383.0,15,5,6.062530000000001,16,8.186,10,85~90mph,38.0,87.4987951807229,87.4,25.533333333333335,0.3333333333333333,0.37890812500000004,0.8186
430832,2018,v_90_95,5434,143,143,13168.1,143,39,3404.4,1090.0,39,14,17.17212,41,14.293,21,90~95mph,38.0,92.08461538461539,87.29230769230769,27.94871794871795,0.358974358974359,0.4188321951219512,0.6806190476190476
430832,2018,v_ge95,1254,33,33,3193.4,33,7,635.9,193.0,7,4,4.36753,9,5.232,5,95mph 이상,38.0,96.76969696969697,90.84285714285714,27.571428571428573,0.5714285714285714,0.48528111111111116,1.0464
430897,2015,v_lt85,2135,61,61,4926.6,61,13,1055.1,-148.0,13,1,4.981686,17,4.381,12,85mph 미만,35.0,80.76393442622951,81.16153846153846,-11.384615384615385,0.07692307692307693,0.2930403529411765,0.36508333333333337
430897,2015,v_85_90,2030,58,58,5081.8,58,12,1059.1,170.0,12,3,3.6051300000000004,17,4.096,11,85~90mph,35.0,87.61724137931034,88.25833333333333,14.166666666666666,0.25,0.21206647058823533,0.3723636363636364
430897,2015,v_90_95,4235,121,121,11191.9,121,31,2770.8999999999996,186.0,31,12,7.541529000000001,32,7.099,26,90~95mph,35.0,92.49504132231405,89.38387096774193,6.0,0.3870967741935484,0.23567278125000002,0.27303846153846156
430897,2015,v_ge95,945,27,27,2602.0,27,7,654.6,235.0,7,4,2.311843,9,2.73,5,95mph 이상,35.0,96.37037037037037,93.51428571428572,33.57142857142857,0.5714285714285714,0.25687144444444443,0.546
430910,2015,v_lt85,1947,59,59,4728.1,59,20,1695.6,71.0,20,1,5.084,20,6.313000000000001,18,85mph 미만,33.0,80.13728813559322,84.78,3.55,0.05,0.2542,0.35072222222222227
430910,2015,v_85_90,2178,66,66,5802.6,66,17,1425.5,118.0,17,2,4.835973,19,4.2490000000000006,16,85~90mph,33.0,87.91818181818182,83.8529411764706,6.9411764705882355,0.11764705882352941,0.2545248947368421,0.26556250000000003
430910,2015,v_90_95,3399,103,103,9487.1,103,26,2248.0,267.0,26,5,4.488843,23,4.5360000000000005,22,90~95mph,33.0,92.10776699029127,86.46153846153847,10.26923076923077,0.19230769230769232,0.19516708695652174,0.20618181818181822
430910,2015,v_ge95,1122,34,34,3291.5,34,8,662.3,159.0,8,1,4.5058430000000005,9,4.732,7,95mph 이상,33.0,96.80882352941177,82.7875,19.875,0.125,0.5006492222222223,0.676
430910,2016,v_lt85,136,4,4,332.8,4,2,181.10000000000002,-8.0,2,0,0.883,2,1.0779999999999998,2,85mph 미만,34.0,83.2,90.55000000000001,-4.0,0.0,0.4415,0.5389999999999999
430910,2016,v_85_90,68,2,2,175.10000000000002,2,1,91.6,17.0,1,0,0.627,1,0.836,1,85~90mph,34.0,87.55000000000001,91.6,17.0,0.0,0.627,0.836
430910,2016,v_90_95,374,11,11,1019.6,11,3,235.10000000000002,42.0,3,0,0.051,2,0.057,1,90~95mph,34.0,92.69090909090909,78.36666666666667,14.0,0.0,0.0255,0.057
430910,2016,v_ge95,102,3,3,288.2,3,1,81.1,-42.0,1,0,0.06,1,0.067,1,95mph 이상,34.0,96.06666666666666,81.1,-42.0,0.0,0.06,0.067
430912,2015,v_lt85,31,1,1,77.2,1,0,0.0,0.0,0,0,0.0,1,0.0,0,85mph 미만,31.0,77.2,,,,0.0,
430912,2015,v_85_90,248,8,8,703.2,8,1,86.5,-1.0,1,0,0.229,3,0.285,1,85~90mph,31.0,87.9,86.5,-1.0,0.0,0.07633333333333334,0.285
430912,2015,v_90_95,217,7,7,642.5,7,1,92.6,4.0,1,0,0.0,0,0.0,0,90~95mph,31.0,91.78571428571429,92.6,4.0,0.0,,
430912,2016,v_lt85,32,1,1,82.8,1,0,0.0,0.0,0,0,0.0,0,0.0,0,85mph 미만,32.0,82.8,,,,,
430912,2016,v_85_90,256,8,8,707.5,8,1,41.7,-26.0,1,0,0.0,2,0.0,0,85~90mph,32.0,88.4375,41.7,-26.0,0.0,0.0,
430912,2016,v_90_95,224,7,7,642.0,7,1,71.7,51.0,1,0,0.0,2,0.0,0,90~95mph,32.0,91.71428571428571,71.7,51.0,0.0,0.0,
430912,2016,v_ge95,256,8,8,773.8,8,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,32.0,96.725,,,,0.0,
430912,2017,v_lt85,132,4,4,308.0,4,0,0.0,0.0,0,0,0.0,2,0.0,0,85mph 미만,33.0,77.0,,,,0.0,
430912,2017,v_85_90,66,2,2,174.1,2,1,73.0,9.0,1,0,0.0,0,0.0,0,85~90mph,33.0,87.05,73.0,9.0,0.0,,
430912,2017,v_90_95,132,4,4,373.5,4,0,0.0,0.0,0,0,0.0,0,0.0,0,90~95mph,33.0,93.375,,,,,
430912,2017,v_ge95,33,1,1,95.6,1,0,0.0,0.0,0,0,0.0,1,0.0,0,95mph 이상,33.0,95.6,,,,0.0,
430935,2015,v_lt85,256,8,8,653.1,8,1,62.4,23.0,1,0,0.0,2,0.0,0,85mph 미만,32.0,81.6375,62.4,23.0,0.0,0.0,
430935,2015,v_85_90,192,6,6,521.1,6,2,172.0,-6.0,2,1,0.6100000000000001,3,0.7420000000000001,2,85~90mph,32.0,86.85000000000001,86.0,-3.0,0.5,0.20333333333333337,0.37100000000000005
430935,2015,v_90_95,608,19,19,1768.2,19,5,387.1,48.0,5,1,0.5499999999999999,3,0.8079999999999999,2,90~95mph,32.0,93.06315789473685,77.42,9.6,0.2,0.18333333333333332,0.40399999999999997
430935,2015,v_ge95,128,4,4,382.9,4,0,0.0,0.0,0,0,0.0,0,0.0,0,95mph 이상,32.0,95.725,,,,,
